"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Centro custo","Fornecedor","Pedido","Item","Texto cab.documento","Motivo do movimento","Reserva",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-02","-1","-10.79","201","310004071","04:33:49","2026-02-02","3110","1070","4","4931084919","","","3100133","","","0","","0","1377001973",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-02-02","-5","-72.95","201","310004071","04:33:49","2026-02-02","3110","1070","1","4931084919","","","3100133","","","0","","0","1377001973",
"31_000025808","INSERTO WNMG 06T304-MS US7020","","2026-02-02","-2","-21.02","201","310004071","04:33:49","2026-02-02","3110","1070","6","4931084919","","","3100133","","","0","","0","1377001973",
"31_000025924","INSERTO DNMG 130504 MT TT8125B","","2026-02-02","-3","-113.79","201","310004071","04:33:49","2026-02-02","3110","1070","2","4931084919","","","3100133","","","0","","0","1377001973",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-02","-1","-16.92","201","310004071","04:33:49","2026-02-02","3110","1070","5","4931084919","","","3100133","","","0","","0","1377001973",
"31_000019705","INSERTO BDMT 11T308ER-JT PR1210","","2026-02-16","-10","-316.40","201","310004071","04:33:19","2026-02-16","3110","1070","1","4931930854","","","3100471","","","0","","0","1387232026",
"31_000010508","BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053","","2026-01-06","-8","-684.72","201","310004565","04:33:16","2026-01-06","3110","1070","1","4929480111","","","3100137","","","0","","0","1359622758",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-25","-1","-36.72","201","310004071","04:32:29","2026-02-25","3110","1070","1","4932451962","","","3100131","","","0","","0","1395688615",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-07","-5","-63.00","201","310004071","04:32:28","2026-02-07","3110","1070","1","4931442889","","","3100172","","","0","","0","1379935826",
"31_000024806","INSERTO DCMT 11T308-HQ PV 720","","2026-02-07","-5","-139.95","201","310004071","04:32:28","2026-02-07","3110","1070","2","4931442889","","","3100172","","","0","","0","1379935826",
"31_000005475","BRUNIDOR SINT. BORAZON MSØ1Ø","","2026-01-06","-4","-151.36","201","310004565","04:31:53","2026-01-06","3110","1070","1","4929480058","","","3100132","","","0","","0","1359622760",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-01-22","-8","-946.00","201","310004565","04:31:51","2026-01-22","3110","1070","1","4930419625","","","3100131","","","0","","0","1369360595",
"31_000000283","BROCA CONICA AR 14,0MM DIN-345","","2026-02-05","-1","-122.43","201","310004071","04:31:45","2026-02-05","3110","1070","1","4931310753","","","3100141","","","0","","0","1379428074",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-20","-5","-63.00","201","310004071","04:31:44","2026-02-20","3110","1070","1","4932187835","","","3100172","","","0","","0","1390957646",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-02-13","-1","-635.70","201","310004071","04:31:33","2026-02-13","3110","1070","1","4931812786","","","3100161","","","0","","0","1385775573",
"31_000005433","FRESA FTE 2C 7606-8 Ø8x52L XTR 23160800","","2026-01-08","-1","-97.41","201","310004565","04:31:09","2026-01-08","3110","1070","1","4929621123","","","3100474","","","0","","0","1360768619",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-17","-5","-63.00","201","310004071","04:30:31","2026-02-17","3110","1070","2","4931990614","","","3100172","","","0","","0","1388836027",
"31_000024806","INSERTO DCMT 11T308-HQ PV 720","","2026-02-17","-5","-139.95","201","310004071","04:30:31","2026-02-17","3110","1070","3","4931990614","","","3100172","","","0","","0","1388836027",
"31_000027193","INSERTO CCMT 060202 PF IC907","","2026-02-17","-3","-69.00","201","310004071","04:30:31","2026-02-17","3110","1070","4","4931990614","","","3100173","","","0","","0","1388836029",
"31_000028641","INSERTO TNMG 160412N EG AC6030M","","2026-02-18","-5","-111.00","201","310004071","04:30:04","2026-02-18","3110","1070","2","4932052265","","","3100173","","","0","","0","1389640165",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-02-18","-7","-184.59","201","310004071","04:30:04","2026-02-18","3110","1070","1","4932052265","","","3100173","","","0","","0","1389640165",
"31_000019499","INSERTO AOMT 030204 - N - 45DT IC1008","","2026-02-13","-3","-98.64","201","310004071","04:29:35","2026-02-13","3110","1070","3","4931812688","","","3100173","","","0","","0","1385775417",
"31_000019500","INSERTO AOMT 060204 - 45DT IC508","","2026-02-13","-3","-133.32","201","310004071","04:29:35","2026-02-13","3110","1070","2","4931812688","","","3100173","","","0","","0","1385775417",
"31_000027193","INSERTO CCMT 060202 PF IC907","","2026-02-13","-3","-69.00","201","310004071","04:29:35","2026-02-13","3110","1070","1","4931812688","","","3100173","","","0","","0","1385775417",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-01-08","-4","-150.84","201","310004565","04:29:23","2026-01-08","3110","1070","3","4929621034","","","3100142","","","0","","0","1360769097",
"31_000013253","INSERTO WNMG 080412 MH UE6105","","2026-01-08","-3","-62.61","201","310004565","04:29:23","2026-01-08","3110","1070","2","4929621034","","","3100142","","","0","","0","1360769097",
"31_000019242","INSERTO VCMT 110304-SM IC907 - ISCAR","","2026-01-08","-5","-363.15","201","310004565","04:29:23","2026-01-08","3110","1070","4","4929621034","","","3100142","","","0","","0","1360769097",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-08","-10","-263.70","201","310004565","04:29:23","2026-01-08","3110","1070","1","4929621034","","","3100142","","","0","","0","1360769097",
"31_000001948","CHAVE TORX T-15 5680.049-01","","2026-01-10","-1","-16.79","201","310004565","04:29:00","2026-01-10","3110","1070","3","4929743581","","","3100172","","","0","","0","1361395198",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-04","-10","-126.00","201","310004071","04:29:00","2026-02-04","3110","1070","1","4931233382","","","3100172","","","0","","0","1378641135",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-10","-10","-126.00","201","310004565","04:29:00","2026-01-10","3110","1070","2","4929743581","","","3100172","","","0","","0","1361395198",
"31_000024806","INSERTO DCMT 11T308-HQ PV 720","","2026-02-04","-5","-139.95","201","310004071","04:29:00","2026-02-04","3110","1070","2","4931233382","","","3100172","","","0","","0","1378641135",
"31_000024806","INSERTO DCMT 11T308-HQ PV 720","","2026-01-10","-10","-279.90","201","310004565","04:29:00","2026-01-10","3110","1070","1","4929743581","","","3100172","","","0","","0","1361395198",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-02-16","-2","-253.22","201","310004071","04:28:06","2026-02-16","3110","1070","2","4931930619","","","3100126","","","0","","0","1387231998",
"31_000010021","PARAFUSO SR 14-591 (IBR 036)","","2026-02-02","-3","-66.75","201","310004071","04:27:30","2026-02-02","3110","1070","1","4931084660","","","3100157","","","0","","0","1361175005",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-23","-2","-29.06","201","310004565","04:27:18","2026-01-23","3110","1070","2","4930489906","","","3100141","","","0","","0","1369818767",
"31_000023083","INSERTO TCMT 110208-LM MC7025","","2026-01-23","-5","-59.80","201","310004565","04:27:18","2026-01-23","3110","1070","1","4930489906","","","3100141","","","0","","0","1369818767",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-12","-8","-443.36","201","310004071","04:26:51","2026-02-12","3110","1070","2","4931739706","","","3100137","","","0","","0","1384917685",
"31_000011513","PORTA FERR. DGFH-32-2","","2026-01-19","-1","-531.27","201","310004565","04:26:46","2026-01-19","3110","1070","1","4930200213","","","3100128","","","0","","0","1366561296",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-01-08","-8","-443.36","201","310004565","04:26:24","2026-01-08","3110","1070","1","4929620954","","","3100162","","","0","","0","1360769061",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-20","-8","-667.84","201","310004071","04:26:10","2026-02-20","3110","1070","1","4932187649","","","3100162","","","0","","0","1391982724",
"31_000026691-R","BROCA MDØ10,6x10xD17,25 (26691-AFIADA)","","2026-01-28","-1","0","201","310004071","04:25:46","2026-01-28","3110","1070","1","4930750411","","","3100173","","","0","","0","0",
"31_000027591","INSERTO TNMG 160412 RS MP9015","","2026-01-22","-6","-87.24","201","310004565","04:25:23","2026-01-22","3110","1070","1","4930419310","","","3100173","","","0","","0","1369357204",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-20","-8","-443.36","201","310004071","04:25:21","2026-02-20","3110","1070","1","4932187645","","","3100162","","","0","","0","1391982724",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-11","-10","-192.80","201","310004071","04:25:13","2026-02-11","3110","1070","1","4931663335","","","3100149","","","0","","0","1381491627",
"31_000027591","INSERTO TNMG 160412 RS MP9015","","2026-02-28","-8","-116.32","201","310004071","04:25:05","2026-02-28","3110","1070","1","4932664410","","","3100173","","","0","","0","1398197868",
"31_000028641","INSERTO TNMG 160412N EG AC6030M","","2026-02-28","-5","-111.00","201","310004071","04:25:05","2026-02-28","3110","1070","2","4932664410","","","3100173","","","0","","0","1398197868",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-01-02","-1","-635.70","201","310004071","04:24:51","2026-01-02","3110","1070","1","4929336662","","","3100161","","","0","","0","1358207303",
"31_000010508","BRUNIDOR SINT.3,5x8,65x29,9x2 MAB G 053","","2026-01-08","-8","-684.72","201","310004565","04:24:41","2026-01-08","3110","1070","1","4929620780","","","3100132","","","0","","0","1360769063",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-23","-10","-145.30","201","310004565","04:24:02","2026-01-23","3110","1070","1","4930489815","","","3100133","","","0","","0","1369817356",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-10","-3","-43.71","201","310004565","04:23:37","2026-01-10","3110","1070","2","4929743369","","","3100133","","","0","","0","1361397721",
